bench,mode,api,iface,op,size_bytes,blocks,threads,repeats,total_bytes,host_ms,host_wall_ns,gbps_host,gbps_host_wall,dev_cycles,bytes_per_cycle,clk_khz,clk_eff_khz_from_host,gbps_dev
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,4,256,65536,1073741824,94.157463,95377705,11.403683,11.257786,92210770,11.644429647,1073741,979325.132,12.503102
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,4,512,65536,1073741824,55.254780,56287868,19.432560,19.075901,51842426,20.711643086,1073741,938243.283,22.238940
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,8,128,65536,1073741824,95.850548,96935471,11.202250,11.076872,92162298,11.650553939,1073741,961520.827,12.509677
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,8,256,65536,1073741824,54.609180,55320225,19.662295,19.409571,51480510,20.857249161,1073741,942707.976,22.395284
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,8,512,65536,1073741824,54.087315,55161539,19.852008,19.465407,49691066,21.608347545,1073741,918719.414,23.201769
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,16,128,65536,1073741824,53.362068,54136557,20.121818,19.833951,50256718,21.365140159,1073741,941806.038,22.940627
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,16,256,65536,1073741824,49.915459,50669376,21.511208,21.191140,46057434,23.313105632,1073741,922708.820,25.032237
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,16,512,65536,1073741824,52.128426,53373113,20.598010,20.117654,45719892,23.485222231,1073741,877062.591,25.217046
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,32,128,65536,1073741824,51.632786,52483230,20.795737,20.458760,48224642,22.265418248,1073741,933992.642,23.907292
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,32,256,65536,1073741824,52.574074,54231424,20.423409,19.799256,48123636,22.312150811,1073741,915349.193,23.957471
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,32,512,65536,1073741824,58.571354,59316991,18.332201,18.101758,47762468,22.480869791,1073741,815457.810,24.138632
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,64,128,65536,1073741824,54.076054,54821888,19.856142,19.586006,48256622,22.250662800,1073741,892384.314,23.891449
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,64,256,65536,1073741824,55.271526,56125392,19.426672,19.131124,47786010,22.469794486,1073741,864568.308,24.126740
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,16384,64,512,65536,1073741824,69.648598,69679422,15.416561,15.409741,59208888,18.134808139,1073741,850108.831,19.472087
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,4,128,65536,1073741824,391.379974,392178612,2.743477,2.737890,388750122,2.762035980,1073741,993280.565,2.965711
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,4,256,65536,1073741824,203.243042,204193920,5.283043,5.258442,200576574,5.353276320,1073741,986880.397,5.748032
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,4,512,65536,1073741824,109.130783,109915108,9.839037,9.768828,106289484,10.102051337,1073741,973964.275,10.846987
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,8,128,65536,1073741824,203.142822,203881688,5.285650,5.266495,200730956,5.349159120,1073741,988127.239,5.743611
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,8,256,65536,1073741824,109.989273,110748178,9.762241,9.695345,106345058,10.096772189,1073741,966867.541,10.841318
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,8,512,65536,1073741824,63.955250,64040653,16.788955,16.766566,58442908,18.372491389,1073741,913809.393,19.727297
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,16,128,65536,1073741824,108.321220,109925577,9.912571,9.767898,105261726,10.200686088,1073741,971755.355,10.952895
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,16,256,65536,1073741824,63.431675,64765665,16.927534,16.578874,60083382,17.870861930,1073741,947214.180,19.188677
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,16,512,65536,1073741824,65.974144,66777054,16.275191,16.079503,60107494,17.863693070,1073741,911076.527,19.180980
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,32,128,65536,1073741824,64.367302,65433042,16.681479,16.409780,59603776,18.014661085,1073741,925994.631,19.343080
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,32,256,65536,1073741824,67.091347,68180221,16.004178,15.748582,61224564,17.537761870,1073741,912555.299,18.831014
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,32,512,65536,1073741824,70.168884,70969923,15.302250,15.129533,61740382,17.391240372,1073741,879882.624,18.673688
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,64,128,65536,1073741824,67.477051,68808841,15.912696,15.604707,63079512,17.022037583,1073741,934829.120,18.277260
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,64,256,65536,1073741824,71.174751,72207062,15.085993,14.870316,64251766,16.711475666,1073741,902732.568,17.943797
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,16384,64,512,65536,1073741824,78.991608,79887095,13.593113,13.440742,66550406,16.134264064,1073741,842499.703,17.324021
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,4,128,16384,1073741824,202.737518,203904443,5.296217,5.265907,199712768,5.376430534,1073741,985080.461,5.772894
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,4,256,16384,1073741824,122.087692,123253121,8.794841,8.711681,119194644,9.008305977,1073741,976303.522,9.672587
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,4,512,16384,1073741824,81.435081,82690568,13.185249,12.985058,78512202,13.676113988,1073741,964107.858,14.684604
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,8,128,16384,1073741824,120.616501,121837259,8.902114,8.812918,118030156,9.097182113,1073741,978557.288,9.768017
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,8,256,16384,1073741824,81.053627,81087739,13.247301,13.241728,78097160,13.748794758,1073741,963524.556,14.762645
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,8,512,16384,1073741824,62.152470,62907918,17.275932,17.068469,57391348,18.709123612,1073741,923396.099,20.088753
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,16,128,16384,1073741824,79.911743,80637687,13.436596,13.315633,77257002,13.898310784,1073741,966779.086,14.923186
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,16,256,16384,1073741824,63.215904,64026994,16.985311,16.770143,59132998,18.158081956,1073741,935413.306,19.497077
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,16,512,16384,1073741824,114.517303,114546491,9.376241,9.373852,108683836,9.879498769,1073741,949060.384,10.608023
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,32,128,16384,1073741824,59.809437,60767207,17.952716,17.669758,57205590,18.769875881,1073741,956464.282,20.153985
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,32,256,16384,1073741824,69.680923,70797733,15.409409,15.166331,64776286,16.576156033,1073741,929612.910,17.798498
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,32,512,16384,1073741824,132.310760,133541259,8.115302,8.040525,123141764,8.719558573,1073741,930701.052,9.362548
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,64,128,16384,1073741824,75.287300,77022713,14.261925,13.940587,70942748,15.135328899,1073741,942293.692,16.251423
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,64,256,16384,1073741824,136.459717,138023512,7.868563,7.779412,129669590,8.280598589,1073741,950240.797,8.891218
ptshmem_perf_matrix_device,dev_put,device,blocking,put,65536,64,512,16384,1073741824,428.455475,429571016,2.506076,2.499568,414362284,2.591311674,1073741,967106.989,2.782398
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,4,128,16384,1073741824,199.369675,200539375,5.385683,5.354269,196201040,5.472661225,1073741,984106.737,5.876221
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,4,256,16384,1073741824,117.982948,119217273,9.100822,9.006596,115411878,9.303564266,1073741,978208.120,9.989618
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,4,512,16384,1073741824,78.585312,79397866,13.663391,13.523560,74755410,14.363399572,1073741,951264.406,15.422571
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,8,128,16384,1073741824,117.853981,118798581,9.110781,9.038339,114256672,9.397629086,1073741,969476.559,10.090620
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,8,256,16384,1073741824,76.719452,77768457,13.995692,13.806907,73279156,14.652759156,1073741,955157.449,15.733268
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,8,512,16384,1073741824,61.424564,62219507,17.480658,17.257318,52782080,20.342923659,1073741,859299.216,21.843031
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,16,128,16384,1073741824,77.361107,79268662,13.879608,13.545603,73693446,14.570384237,1073741,952590.378,15.644819
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,16,256,16384,1073741824,58.615147,59607394,18.318504,18.013568,55091900,19.490012579,1073741,939891.874,20.927226
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,16,512,16384,1073741824,114.996941,115744937,9.337134,9.276793,108259286,9.918242247,1073741,941410.140,10.649623
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,32,128,16384,1073741824,58.304283,59331374,18.416174,18.097370,54710806,19.625772357,1073741,938366.841,21.072996
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,32,256,16384,1073741824,71.299400,72810039,15.059619,14.747167,65879686,16.298526742,1073741,923986.537,17.500396
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,32,512,16384,1073741824,131.796463,132644411,8.146970,8.094889,123566700,8.689572709,1073741,937557.027,9.330350
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,64,128,16384,1073741824,117.838364,119138569,9.111989,9.012546,111676910,9.614716453,1073741,947712.668,10.323715
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,64,256,16384,1073741824,219.323456,220459354,4.895700,4.870475,211113596,5.086085616,1073741,962567.342,5.461139
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,65536,64,512,16384,1073741824,260.018951,260891574,4.129475,4.115663,246784340,4.350931765,1073741,949101.358,4.671774
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,4,128,16384,1073741824,417.574097,419362204,2.571380,2.560416,415681416,2.583088352,1073741,995467.438,2.773568
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,4,256,16384,1073741824,231.259171,232082298,4.643024,4.626556,226980970,4.730536767,1073741,981500.407,5.079371
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,4,512,16384,1073741824,137.001541,138176678,7.837443,7.770789,132196240,8.122332557,1073741,964925.204,8.721281
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,8,128,16384,1073741824,229.512955,230526175,4.678350,4.657787,226479490,4.741011312,1073741,986783.035,5.090618
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,8,256,16384,1073741824,135.918091,137228686,7.899918,7.824471,132802710,8.085240309,1073741,977078.983,8.681454
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,8,512,16384,1073741824,90.001961,91218682,11.930205,11.771074,86439930,12.421826626,1073741,960422.743,13.337825
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,16,128,16384,1073741824,135.220032,136539246,7.940701,7.863979,131999616,8.134431421,1073741,976183.886,8.734273
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,16,256,16384,1073741824,89.710716,90976948,11.968936,11.802350,86181694,12.459047556,1073741,960662.200,13.377790
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,16,512,16384,1073741824,70.030434,70950224,15.332503,15.133734,63206142,16.987934875,1073741,902552.486,18.240642
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,32,128,16384,1073741824,91.583542,92413306,11.724179,11.618909,87025784,12.338203400,1073741,950233.876,13.248035
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,32,256,16384,1073741824,69.578056,70616444,15.432191,15.205266,64487584,16.650365193,1073741,926837.963,17.878180
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,32,512,16384,1073741824,132.614700,133707606,8.096703,8.030522,123435756,8.698790843,1073741,930784.866,9.340248
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,64,128,16384,1073741824,72.339943,73206686,14.843001,14.667264,67140640,15.992427597,1073741,928126.804,17.171725
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,64,256,16384,1073741824,134.505920,135837431,7.982859,7.904609,125869524,8.530594141,1073741,935791.701,9.159649
ptshmem_perf_matrix_device,dev_get,device,blocking,get,65536,64,512,16384,1073741824,263.215973,264682760,4.079319,4.056712,250874026,4.280003957,1073741,953110.950,4.595616
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,4,128,16384,1073741824,412.906311,413224292,2.600449,2.598448,410617310,2.614945347,1073741,994456.367,2.807774
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,4,256,16384,1073741824,225.829315,226954437,4.754661,4.731090,221891514,4.839039604,1073741,982562.932,5.195875
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,4,512,16384,1073741824,131.581772,132692294,8.160263,8.091968,128102588,8.381890177,1073741,973558.770,8.999979
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,8,128,16384,1073741824,224.735794,225573872,4.777796,4.760045,221410212,4.849558719,1073741,985202.259,5.207170
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,8,256,16384,1073741824,131.741913,132513970,8.150343,8.102858,127723918,8.406740420,1073741,969501.013,9.026662
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,8,512,16384,1073741824,84.491486,85693874,12.708284,12.529972,80496734,13.338948932,1073741,952720.069,14.322576
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,16,128,16384,1073741824,131.197662,131991390,8.184154,8.134938,127502728,8.421324319,1073741,971836.889,9.042321
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,16,256,16384,1073741824,83.689331,84705486,12.830092,12.676178,80175774,13.392347469,1073741,958016.667,14.379913
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,16,512,16384,1073741824,67.878937,69376592,15.818483,15.477004,62868154,17.079264392,1073741,926180.594,18.338706
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,32,128,16384,1073741824,86.138100,86909159,12.465353,12.354760,81258686,13.213871364,1073741,943353.595,14.188275
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,32,256,16384,1073741824,68.639122,70287832,15.643292,15.276354,63269628,16.970888844,1073741,921772.105,18.222339
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,32,512,16384,1073741824,131.325378,132694746,8.176194,8.091819,123410610,8.700563298,1073741,939731.615,9.342152
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,64,128,16384,1073741824,112.616905,113433588,9.534464,9.465819,106258414,10.105005181,1073741,943538.750,10.850158
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,64,256,16384,1073741824,131.973419,132972388,8.136046,8.074923,122282728,8.780813460,1073741,926570.886,9.428319
ptshmem_perf_matrix_device,dev_get_nbi,device,nbi,get,65536,64,512,16384,1073741824,258.080780,259075549,4.160487,4.144512,245972564,4.365291017,1073741,953083.620,4.687192
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,4,128,16384,1073741824,169.837448,171029773,6.322174,6.278099,166701110,6.441119822,1073741,981533.295,6.916094
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,4,256,16384,1073741824,89.473862,91224260,12.000620,11.770354,85765456,12.519513964,1073741,958553.195,13.442715
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,4,512,16384,1073741824,49.267315,50821026,21.794202,21.127905,45393060,23.654316849,1073741,921362.572,25.398610
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,8,128,16384,1073741824,88.135696,89671012,12.182826,11.974236,84663608,12.682448213,1073741,960605.197,13.617665
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,8,256,16384,1073741824,50.508629,51420208,21.258582,20.881709,45793698,23.447370946,1073741,906650.983,25.176404
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,8,512,16384,1073741824,46.030739,47104445,23.326626,22.794915,40976606,26.203776467,1073741,890200.919,28.136069
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,16,128,16384,1073741824,48.549015,49637279,22.116655,21.631762,44606502,24.071419543,1073741,918793.140,25.846470
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,16,256,16384,1073741824,48.298199,49180829,22.231509,21.832528,43060692,24.935545021,1073741,891558.964,26.774317
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,16,512,16384,1073741824,50.035984,50821983,21.459393,21.127507,44647982,24.049056103,1073741,892317.456,25.822458
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,32,128,16384,1073741824,47.185444,48383220,22.755785,22.192442,43591144,24.632109311,1073741,923826.087,26.448506
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,32,256,16384,1073741824,50.590832,51844618,21.224040,20.710767,45039600,23.839950266,1073741,890271.981,25.597932
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,32,512,16384,1073741824,55.856350,56699312,19.223272,18.937475,45738584,23.475624519,1073741,818860.954,25.206741
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,64,128,16384,1073741824,48.286999,49780371,22.236665,21.569583,43537176,24.662642887,1073741,901633.506,26.481291
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,64,256,16384,1073741824,57.560101,57665652,18.654273,18.620128,49981628,21.482730094,1073741,868338.094,23.066888
ptshmem_perf_matrix_device,dev_c2c_put,device_c2c,blocking,put,65536,64,512,16384,1073741824,57.955696,57986071,18.526942,18.517237,46606040,23.038683913,1073741,804166.685,24.737580
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,4,128,16384,1073741824,381.972290,381985968,2.811046,2.810946,381405726,2.815222087,1073741,998516.740,3.022819
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,4,256,16384,1073741824,193.837280,194654532,5.539398,5.516141,193041112,5.562244295,1073741,995892.595,5.972410
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,4,512,16384,1073741824,102.522377,103847105,10.473244,10.339641,99175822,10.826649100,1073741,967357.809,11.625017
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,8,128,16384,1073741824,194.988007,196049093,5.506707,5.476903,191945530,5.593992337,1073741,984396.596,6.006499
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,8,256,16384,1073741824,99.232277,100056340,10.820490,10.731372,97771946,10.982105480,1073741,985283.710,11.791937
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,8,512,16384,1073741824,60.392284,60425224,17.779454,17.769762,58008698,18.510014205,1073741,960531.607,19.874961
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,16,128,16384,1073741824,101.416679,102300136,10.587428,10.495996,98603486,10.889491514,1073741,972261.038,11.692494
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,16,256,16384,1073741824,63.606152,64667918,16.881100,16.603934,59493168,18.048153428,1073741,935336.701,19.379042
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,16,512,16384,1073741824,61.045425,61913084,17.589227,17.342729,57602062,18.640683801,1073741,943593.424,20.015266
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,32,128,16384,1073741824,60.358913,61132056,17.789284,17.564301,58686178,18.296332469,1073741,972286.853,19.645522
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,32,256,16384,1073741824,64.804626,64838956,16.568907,16.560134,59304896,18.105449911,1073741,915133.675,19.440564
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,32,512,16384,1073741824,67.602242,67635230,15.883228,15.875481,59296080,18.108141786,1073741,877131.862,19.443454
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,64,128,16384,1073741824,67.212082,68545882,15.975429,15.664571,61629504,17.422529054,1073741,916940.857,18.707284
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,64,256,16384,1073741824,67.556580,68545934,15.893964,15.664559,58915762,18.225034991,1073741,872095.100,19.568967
ptshmem_perf_matrix_device,dev_c2c_get,device_c2c,blocking,get,65536,64,512,16384,1073741824,76.872543,76904523,13.967820,13.962011,61855404,17.358900833,1073741,804648.855,18.638964
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,4,128,1024,1073741824,169.997726,170042897,6.316213,6.314535,166923116,6.432553200,1073741,981913.814,6.906896
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,4,256,1024,1073741824,88.923965,90048776,12.074831,11.924002,86032336,12.480677312,1073741,967482.001,13.401015
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,4,512,1024,1073741824,46.292786,46321951,23.194582,23.179978,44822712,23.955306943,1073741,968244.001,25.721795
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,8,128,1024,1073741824,86.052322,86084495,12.477779,12.473115,84414676,12.719847719,1073741,980969.178,13.657822
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,8,256,1024,1073741824,46.104691,47180441,23.289210,22.758198,44639816,24.053455417,1073741,968227.212,25.827181
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,8,512,1024,1073741824,43.967995,44000366,24.420987,24.403020,41445448,25.907352335,1073741,942627.661,27.817786
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,16,128,1024,1073741824,49.505791,50674445,21.689217,21.189020,45838030,23.424693950,1073741,925912.491,25.152054
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,16,256,1024,1073741824,48.790821,49859407,22.007046,21.535391,45182818,23.764383709,1073741,926051.602,25.516793
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,16,512,1024,1073741824,52.156040,53038808,20.587104,20.244456,45403694,23.648776771,1073741,870535.682,25.392661
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,32,128,1024,1073741824,48.040379,48071845,22.350819,22.336189,44440924,24.161104841,1073741,925074.392,25.942769
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,32,256,1024,1073741824,47.972065,48981528,22.382648,21.921362,42452924,25.292529297,1073741,884950.940,27.157626
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,32,512,1024,1073741824,53.451794,54275928,20.088041,19.783021,45613384,23.540060610,1073741,853355.535,25.275928
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,64,128,1024,1073741824,49.650196,50484053,21.626135,21.268931,42624446,25.190751429,1073741,858495.019,27.048343
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,64,256,1024,1073741824,52.669685,53863901,20.386335,19.934349,45236142,23.736370445,1073741,858864.861,25.486714
ptshmem_perf_matrix_device,dev_put,device,blocking,put,1048576,64,512,1024,1073741824,63.897991,64886493,16.804000,16.548002,51255742,20.948712907,1073741,802149.505,22.493492
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,4,128,1024,1073741824,168.819351,170187588,6.360301,6.309166,166609492,6.444661772,1073741,986909.918,6.919898
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,4,256,1024,1073741824,89.165466,90761400,12.042126,11.830380,85789838,12.515955841,1073741,962141.977,13.438895
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,4,512,1024,1073741824,49.092075,49858282,21.871999,21.535877,45553786,23.570858062,1073741,927925.448,25.308997
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,8,128,1024,1073741824,87.766968,88593888,12.234008,12.119818,84173684,12.756265058,1073741,959058.814,13.696925
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,8,256,1024,1073741824,46.328541,46361149,23.176681,23.160380,44876026,23.926847355,1073741,968647.517,25.691237
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,8,512,1024,1073741824,43.922386,43953613,24.446345,24.428978,41402520,25.934214246,1073741,942629.115,27.846629
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,16,128,1024,1073741824,49.245735,50253317,21.803753,21.366586,45550332,23.572645398,1073741,924959.935,25.310916
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,16,256,1024,1073741824,47.531528,47566308,22.590097,22.573579,43678482,24.582855787,1073741,918937.038,26.395620
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,16,512,1024,1073741824,49.104645,50618358,21.866400,21.212498,43569816,24.644167054,1073741,887285.026,26.461453
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,32,128,1024,1073741824,47.498520,48033962,22.605795,22.353805,43877026,24.471618108,1073741,923755.647,26.276180
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,32,256,1024,1073741824,55.077019,55103592,19.495279,19.485877,49227708,21.811737081,1073741,893797.615,23.420156
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,32,512,1024,1073741824,54.105267,54907759,19.845422,19.555375,45589160,23.552568725,1073741,842601.153,25.289359
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,64,128,1024,1073741824,52.821678,53748637,20.327673,19.977099,47692706,22.513753445,1073741,902900.242,24.173940
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,64,256,1024,1073741824,53.277336,54089308,20.153820,19.851277,45647080,23.522683685,1073741,856782.327,25.257270
ptshmem_perf_matrix_device,dev_put_nbi,device,nbi,put,1048576,64,512,1024,1073741824,58.979580,59009649,18.205315,18.196038,48467474,22.153863929,1073741,821767.026,23.787512
ptshmem_perf_matrix_device,dev_get,device,blocking,get,1048576,4,128,1024,1073741824,383.461456,383835851,2.800130,2.797398,381612482,2.813696812,1073741,995178.200,3.021182
ptshmem_perf_matrix_device,dev_get,device,blocking,get,1048576,4,256,1024,1073741824,195.174332,196621617,5.501450,5.460955,193326356,5.554037464,1073741,990531.666,5.963598
ptshmem_perf_matrix_device,dev_get,device,blocking,get,1048576,4,512,1024,1073741824,101.857178,101891426,10.541641,10.538098,98451824,10.906266440,1073741,966567.366,11.710505
ptshmem_perf_matrix_device,dev_get,device,blocking,get,1048576,8,128,1024,1073741824,195.209610,196323039,5.500456,5.469260,192369120,5.581674564,1073741,985449.026,5.993273
